ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-lugb1240-1-thirteen-1	numerals-lugb1240-1	Chan2019	thirteen	13	mōdrɪ́ drɪ̀ nɪ̄ nā	modridrinina		FALSE	10+{LIG}3		
numerals-lugb1240-1-fourteen-1	numerals-lugb1240-1	Chan2019	fourteen	14	mōdrɪ́ drɪ̀ nɪ̄ sū	modridrinisu		FALSE	10+{LIG}4		
numerals-lugb1240-1-fifteen-1	numerals-lugb1240-1	Chan2019	fifteen	15	mōdrɪ́ drɪ̀ nɪ̄ tòwɪ́	modridrinitowi		FALSE	10+{LIG}5		
numerals-lugb1240-1-sixteen-1	numerals-lugb1240-1	Chan2019	sixteen	16	mōdrɪ́ drɪ̀ nɪ̄ ázɪ́á	modridriniazia		FALSE	10+{LIG}5'+1'		
numerals-lugb1240-1-seventeen-1	numerals-lugb1240-1	Chan2019	seventeen	17	mōdrɪ́ drɪ̀ nɪ̄ ázɪ́ìrɪ̀	modridriniaziiri		FALSE	10+{LIG}5'+2		
numerals-lugb1240-1-eighteen-1	numerals-lugb1240-1	Chan2019	eighteen	18	mōdrɪ́ drɪ̀ nɪ̄ àrò	modridriniaro		FALSE	10+{LIG}8		
numerals-lugb1240-1-nineteen-1	numerals-lugb1240-1	Chan2019	nineteen	19	mōdrɪ́ drɪ̀ nɪ̄ órōmì	modridrinioromi		FALSE	10+{LIG}9		
numerals-lugb1240-1-twenty-1	numerals-lugb1240-1	Chan2019	twenty	20	kàlɪ́ɪ̀rɪ̀	kaliiri		FALSE	10·2		
numerals-lugb1240-1-twentyone-1	numerals-lugb1240-1	Chan2019	twentyone	21	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ àlʊ̄	kaliiridrinialu		FALSE	(10·2)+{LIG}1		
numerals-lugb1240-1-twentytwo-1	numerals-lugb1240-1	Chan2019	twentytwo	22	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ ìrɪ̀	kaliiridriniiri		FALSE	(10·2)+{LIG}2		
numerals-lugb1240-1-twentythree-1	numerals-lugb1240-1	Chan2019	twentythree	23	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ nā	kaliiridrinina		FALSE	(10·2)+{LIG}3		
numerals-lugb1240-1-twentyfour-1	numerals-lugb1240-1	Chan2019	twentyfour	24	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ sū	kaliiridrinisu		FALSE	(10·2)+{LIG}4		
numerals-lugb1240-1-twentyfive-1	numerals-lugb1240-1	Chan2019	twentyfive	25	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ tòwɪ́	kaliiridrinitowi		FALSE	(10·2)+{LIG}5		
numerals-lugb1240-1-twentysix-1	numerals-lugb1240-1	Chan2019	twentysix	26	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ ázɪ́á	kaliiridriniazia		FALSE	(10·2)+{LIG}5'+1'		
numerals-lugb1240-1-twentyseven-1	numerals-lugb1240-1	Chan2019	twentyseven	27	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ ázɪ́ìrɪ̀	kaliiridriniaziiri		FALSE	(10·2)+{LIG}5’+2		
numerals-lugb1240-1-twentyeight-1	numerals-lugb1240-1	Chan2019	twentyeight	28	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ àrò	kaliiridriniaro		FALSE	(10·2)+{LIG}8		
numerals-lugb1240-1-twentynine-1	numerals-lugb1240-1	Chan2019	twentynine	29	kàlɪ́ɪ̀rɪ̀ drɪ̀ nɪ̄ óròmɪ̀	kaliiridrinioromi		FALSE	(10·2)+{LIG}9		
numerals-lugb1240-1-thirty-1	numerals-lugb1240-1	Chan2019	thirty	30	kàlɪ́nā	kalina		FALSE	10·3		
numerals-lugb1240-1-forty-1	numerals-lugb1240-1	Chan2019	forty	40	kàlɪ́sū	kalisu		FALSE	10·4		
numerals-lugb1240-1-fifty-1	numerals-lugb1240-1	Chan2019	fifty	50	kàlɪ́tòwɪ́	kalitowi		FALSE	10·5		
numerals-lugb1240-1-sixty-1	numerals-lugb1240-1	Chan2019	sixty	60	kàlɪ́ázíá	kaliazia		FALSE	10·(5’+1’)		
numerals-lugb1240-1-seventy-1	numerals-lugb1240-1	Chan2019	seventy	70	kàlɪ́ázɪ́ìrɪ̀	kaliaziiri		FALSE	10·(5’+2)		
numerals-lugb1240-1-eighty-1	numerals-lugb1240-1	Chan2019	eighty	80	kàlɪ́àrò	kaliaro		FALSE	10·8		
numerals-lugb1240-1-ninety-1	numerals-lugb1240-1	Chan2019	ninety	90	kàlɪ́órōmɪ̀	kalioromi		FALSE	10·9		
numerals-lugb1240-1-hundred-1	numerals-lugb1240-1	Chan2019	hundred	100	tʊ́rʊ́ àlʊ̄	turualu		FALSE	100·1		
numerals-lugb1240-1-twohundred-1	numerals-lugb1240-1	Chan2019	twohundred	200	tʊ́rʊ́ ìrɪ̀	turuiri		FALSE	100·2		
numerals-lugb1240-1-thousand-1	numerals-lugb1240-1	Chan2019	thousand	1000	élɪ̀fù àlʊ̄	elifualu	( élɪ̀fù  < Swahili / Arabic )	TRUE	1000·1		
numerals-lugb1240-1-twothousand-1	numerals-lugb1240-1	Chan2019	twothousand	2000	élɪ̀fù ìrɪ̀	elifuiri		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-luto1241-1-one-1	numerals-luto1241-1	Chan2019	one	1	ɗóí	doi		FALSE	1		
numerals-luto1241-1-two-1	numerals-luto1241-1	Chan2019	two	2	zíò	zio		FALSE	2		
numerals-luto1241-1-three-1	numerals-luto1241-1	Chan2019	three	3	mútà	muta		FALSE	3		
numerals-luto1241-1-four-1	numerals-luto1241-1	Chan2019	four	4	só	so		FALSE	4		
numerals-luto1241-1-five-1	numerals-luto1241-1	Chan2019	five	5	mí	mi		FALSE	5		
numerals-luto1241-1-six-1	numerals-luto1241-1	Chan2019	six	6	mí zò ɗóí	mizodoi	( 5 + 1)	FALSE	5+{LIG}1		
numerals-luto1241-1-seven-1	numerals-luto1241-1	Chan2019	seven	7	kál m͡bákàɗɛ̀	kalmbakade	( 8 -  1)	FALSE	1’-8		
numerals-luto1241-1-eight-1	numerals-luto1241-1	Chan2019	eight	8	m͡bákàɗɛ́	mbakade		FALSE	8		
numerals-luto1241-1-nine-1	numerals-luto1241-1	Chan2019	nine	9	kál ɓú	kalbu	( 10 - 1)	FALSE	1’-10		
numerals-luto1241-1-ten-1	numerals-luto1241-1	Chan2019	ten	10	ɓú	bu		FALSE	10		
numerals-luto1241-1-eleven-1	numerals-luto1241-1	Chan2019	eleven	11	ɓú zò ɗóí	buzodoi		FALSE	10+{LIG}1		
numerals-luto1241-1-twelve-1	numerals-luto1241-1	Chan2019	twelve	12	ɓú zò zíò	buzozio		FALSE	10+{LIG}2		
numerals-luto1241-1-thirteen-1	numerals-luto1241-1	Chan2019	thirteen	13	ɓú zò mútà	buzomuta		FALSE	10+{LIG}3		
numerals-luto1241-1-fourteen-1	numerals-luto1241-1	Chan2019	fourteen	14	ɓú zò só	buzoso		FALSE	10+{LIG}4		
numerals-luto1241-1-fifteen-1	numerals-luto1241-1	Chan2019	fifteen	15	ɓú zò mí	buzomi		FALSE	10+{LIG}5		
numerals-luto1241-1-sixteen-1	numerals-luto1241-1	Chan2019	sixteen	16	ɓú zò mí zò ɗóí	buzomizodoi		FALSE	10+{LIG}5+{LIG}1		
numerals-luto1241-1-seventeen-1	numerals-luto1241-1	Chan2019	seventeen	17	ɓú zò mí kál m͡bákàɗɛ̀	buzomikalmbakade		FALSE	10+{LIG}1’-8		
numerals-luto1241-1-eighteen-1	numerals-luto1241-1	Chan2019	eighteen	18	ɓú m͡bákàɗɛ́	bumbakade		FALSE	10+{LIG}8		
numerals-luto1241-1-nineteen-1	numerals-luto1241-1	Chan2019	nineteen	19	ɓú zò kál ɓú	buzokalbu		FALSE	10+{LIG}1'-10		
numerals-luto1241-1-twenty-1	numerals-luto1241-1	Chan2019	twenty	20	úndà ɗóí	undadoi		FALSE	20·1		
numerals-luto1241-1-twentyone-1	numerals-luto1241-1	Chan2019	twentyone	21	úndà ɗóí zò ɗóí	undadoizodoi		FALSE	(20·1)+{LIG}1		
numerals-luto1241-1-twentytwo-1	numerals-luto1241-1	Chan2019	twentytwo	22	úndà ɗóí zò zíò	undadoizozio		FALSE	(20·1)+{LIG}2		
numerals-luto1241-1-twentythree-1	numerals-luto1241-1	Chan2019	twentythree	23	úndà ɗóí zò mútà	undadoizomuta		FALSE	(20·1)+{LIG}3		
numerals-luto1241-1-twentyfour-1	numerals-luto1241-1	Chan2019	twentyfour	24	úndà ɗóí zò só	undadoizoso		FALSE	(20·1)+{LIG}4		
numerals-luto1241-1-twentyfive-1	numerals-luto1241-1	Chan2019	twentyfive	25	úndà ɗóí zò mí	undadoizomi		FALSE	(20·1)+{LIG}5		
numerals-luto1241-1-twentysix-1	numerals-luto1241-1	Chan2019	twentysix	26	úndà ɗóí zò mí zò ɗóí	undadoizomizodoi		FALSE	(20·1)+{LIG}5+{LIG}1		
numerals-luto1241-1-twentyseven-1	numerals-luto1241-1	Chan2019	twentyseven	27	úndà ɗóí zò kál m͡bákàɗɛ̀	undadoizokalmbakade		FALSE	(20·1)+{LIG}1’-8		
numerals-luto1241-1-twentyeight-1	numerals-luto1241-1	Chan2019	twentyeight	28	úndà ɗóí zò m͡bákàɗɛ́	undadoizombakade		FALSE	(20·1)+{LIG}8		
numerals-luto1241-1-twentynine-1	numerals-luto1241-1	Chan2019	twentynine	29	úndà ɗóí zò kál ɓú	undadoizokalbu		FALSE	(20·1)+{LIG}1’-10		
numerals-luto1241-1-thirty-1	numerals-luto1241-1	Chan2019	thirty	30	úndà ɗóí zò ɓú	undadoizobu		FALSE	(20·1)+{LIG}10		
numerals-luto1241-1-forty-1	numerals-luto1241-1	Chan2019	forty	40	úndà zíò	undazio	( 20 x 2 )	FALSE	20·2		
numerals-luto1241-1-fifty-1	numerals-luto1241-1	Chan2019	fifty	50	úndà zíò zò ɓú	undaziozobu		FALSE	(20·2)+10		
numerals-luto1241-1-sixty-1	numerals-luto1241-1	Chan2019	sixty	60	úndà mútà	undamuta	( 20 x 3 )	FALSE	20·3		
numerals-luto1241-1-seventy-1	numerals-luto1241-1	Chan2019	seventy	70	úndà mútà zò ɓú	undamutazobu		FALSE	(20·3)+10		
numerals-luto1241-1-eighty-1	numerals-luto1241-1	Chan2019	eighty	80	úndà só	undaso	( 20 x 4 )	FALSE	20·4		
numerals-luto1241-1-ninety-1	numerals-luto1241-1	Chan2019	ninety	90	úndà só zò ɓú	undasozobu		FALSE	(20·4)+10		
numerals-luto1241-1-hundred-1	numerals-luto1241-1	Chan2019	hundred	100	m͡bámbò ɗóí	mbambodoi		FALSE	100·1		
numerals-luto1241-1-twohundred-1	numerals-luto1241-1	Chan2019	twohundred	200	m͡bámbò zíò	mbambozio		FALSE	100·2		
numerals-luto1241-1-thousand-1	numerals-luto1241-1	Chan2019	thousand	1000	sákì ɗóí	sakidoi		FALSE	1000·1		
numerals-luto1241-1-twothousand-1	numerals-luto1241-1	Chan2019	twothousand	2000	sákì zíò	sakizio		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-madi1260-1-one-1	numerals-madi1260-1	Chan2019	one	1	àlʊ̄	alu		FALSE	1		
numerals-madi1260-1-two-1	numerals-madi1260-1	Chan2019	two	2	(è)rì	eri		FALSE	2		
numerals-madi1260-1-three-1	numerals-madi1260-1	Chan2019	three	3	(ī)nā	ina		FALSE	3		
numerals-madi1260-1-four-1	numerals-madi1260-1	Chan2019	four	4	(ī)sū	isu		FALSE	4		
numerals-madi1260-1-five-1	numerals-madi1260-1	Chan2019	five	5	tòú	tou		FALSE	5		
numerals-madi1260-1-six-1	numerals-madi1260-1	Chan2019	six	6	ázɨ́á	azia		FALSE	6		
numerals-madi1260-1-seven-1	numerals-madi1260-1	Chan2019	seven	7	tûdērì	tuderi		FALSE	5+2		
numerals-madi1260-1-eight-1	numerals-madi1260-1	Chan2019	eight	8	àrɔ̀	aro		FALSE	8		
numerals-madi1260-1-nine-1	numerals-madi1260-1	Chan2019	nine	9	drítʃàlʊ̄	dritsalu		FALSE	9		
numerals-madi1260-1-ten-1	numerals-madi1260-1	Chan2019	ten	10	mūdrí	mudri		FALSE	10		
numerals-madi1260-1-eleven-1	numerals-madi1260-1	Chan2019	eleven	11	mūdrí límbí àlʊ̄	mudrilimbialu		FALSE	10+{LIG}1		
numerals-madi1260-1-twelve-1	numerals-madi1260-1	Chan2019	twelve	12	mūdrí límbí èrì	mudrilimbieri		FALSE	10+{LIG}2		
numerals-madi1260-1-thirteen-1	numerals-madi1260-1	Chan2019	thirteen	13	mūdrí límbí nā	mudrilimbina		FALSE	10+{LIG}3		
numerals-madi1260-1-fourteen-1	numerals-madi1260-1	Chan2019	fourteen	14	mūdrí límbí sū	mudrilimbisu		FALSE	10+{LIG}4		
numerals-madi1260-1-fifteen-1	numerals-madi1260-1	Chan2019	fifteen	15	mūdrí límbí tòú	mudrilimbitou		FALSE	10+{LIG}5		
numerals-madi1260-1-sixteen-1	numerals-madi1260-1	Chan2019	sixteen	16	mūdrí límbí ázɨ́á	mudrilimbiazia		FALSE	10+{LIG}6		
numerals-madi1260-1-seventeen-1	numerals-madi1260-1	Chan2019	seventeen	17	mūdrí límbí tûdērì	mudrilimbituderi		FALSE	10+{LIG}5+2		
numerals-madi1260-1-eighteen-1	numerals-madi1260-1	Chan2019	eighteen	18	mūdrí límbí àrɔ̀	mudrilimbiaro		FALSE	10+{LIG}8		
numerals-madi1260-1-nineteen-1	numerals-madi1260-1	Chan2019	nineteen	19	mūdrí límbí drítʃàlʊ̄	mudrilimbidritsalu		FALSE	10+{LIG}9		
numerals-madi1260-1-twenty-1	numerals-madi1260-1	Chan2019	twenty	20	mùdrī rì	mudriri		FALSE	10·2		
numerals-madi1260-1-twentyone-1	numerals-madi1260-1	Chan2019	twentyone	21	mùdrī rì límbí àlʊ̄	mudririlimbialu		FALSE	(10·2)+{LIG}1		
numerals-madi1260-1-twentytwo-1	numerals-madi1260-1	Chan2019	twentytwo	22	mùdrī rì límbí rì	mudririlimbiri		FALSE	(10·2)+{LIG}2		
numerals-madi1260-1-twentythree-1	numerals-madi1260-1	Chan2019	twentythree	23	mùdrī rì límbí nā	mudririlimbina		FALSE	(10·2)+{LIG}3		
numerals-madi1260-1-twentyfour-1	numerals-madi1260-1	Chan2019	twentyfour	24	mùdrī rì límbí sū	mudririlimbisu		FALSE	(10·2)+{LIG}4		
numerals-madi1260-1-twentyfive-1	numerals-madi1260-1	Chan2019	twentyfive	25	mùdrī rì límbí tòú	mudririlimbitou		FALSE	(10·2)+{LIG}5		
numerals-madi1260-1-twentysix-1	numerals-madi1260-1	Chan2019	twentysix	26	mùdrī rì límbí ázɨ́á	mudririlimbiazia		FALSE	(10·2)+{LIG}6		
numerals-madi1260-1-twentyseven-1	numerals-madi1260-1	Chan2019	twentyseven	27	mùdrī rì límbí tûdērì	mudririlimbituderi		FALSE	(10·2)+{LIG}5+2		
numerals-madi1260-1-twentyeight-1	numerals-madi1260-1	Chan2019	twentyeight	28	mùdrī rì límbí àrɔ̀	mudririlimbiaro		FALSE	(10·2)+{LIG}8		
numerals-madi1260-1-twentynine-1	numerals-madi1260-1	Chan2019	twentynine	29	mùdrī rì límbí drítʃàlʊ̄	mudririlimbidritsalu		FALSE	(10·2)+{LIG}9		
numerals-madi1260-1-thirty-1	numerals-madi1260-1	Chan2019	thirty	30	mùdrī nā	mudrina		FALSE	10·3		
numerals-madi1260-1-forty-1	numerals-madi1260-1	Chan2019	forty	40	mùdrī sū	mudrisu		FALSE	10·4		
numerals-madi1260-1-fifty-1	numerals-madi1260-1	Chan2019	fifty	50	mùdrī tòú	mudritou		FALSE	10·5		
numerals-madi1260-1-sixty-1	numerals-madi1260-1	Chan2019	sixty	60	mùdrī ázɨ́á	mudriazia		FALSE	10·6		
numerals-madi1260-1-seventy-1	numerals-madi1260-1	Chan2019	seventy	70	mùdrī tûdērì	mudrituderi		FALSE	10·(5+2)		
numerals-madi1260-1-eighty-1	numerals-madi1260-1	Chan2019	eighty	80	mùdrī àrɔ̀	mudriaro		FALSE	10·8		
numerals-madi1260-1-ninety-1	numerals-madi1260-1	Chan2019	ninety	90	mùdrī drítʃàlʊ̄	mudridritsalu		FALSE	10·9		
numerals-madi1260-1-hundred-1	numerals-madi1260-1	Chan2019	hundred	100	míà	mia	( < Arabic)	TRUE	100		
numerals-madi1260-1-twohundred-1	numerals-madi1260-1	Chan2019	twohundred	200	míà èrì	miaeri		true_and_FALSE	100·2		
numerals-madi1260-1-thousand-1	numerals-madi1260-1	Chan2019	thousand	1000	ɛ́līfʊ̀	elifu	(< Arabic)	TRUE	1000		
numerals-madi1260-1-twothousand-1	numerals-madi1260-1	Chan2019	twothousand	2000	ɛ́līfʊ̀ èrì	elifueri		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-mang1394-1-one-1	numerals-mang1394-1	Chan2019	one	1	kana	kana		FALSE	1		
numerals-mang1394-1-two-1	numerals-mang1394-1	Chan2019	two	2	sóóndrwé	soondrwe		FALSE	2		
numerals-mang1394-1-two-2	numerals-mang1394-1	Chan2019	two	2	sóóndrú	soondru		FALSE	2'		
numerals-mang1394-1-three-1	numerals-mang1394-1	Chan2019	three	3	sɔ́ta	sota		FALSE	3		
numerals-mang1394-1-four-1	numerals-mang1394-1	Chan2019	four	4	sɔ́sʉa	sosua		FALSE	4		
numerals-mang1394-1-five-1	numerals-mang1394-1	Chan2019	five	5	tɔ́zɛrɛna	tozerena		FALSE	5		
numerals-mang1394-1-five-2	numerals-mang1394-1	Chan2019	five	5	sɔ́zɛrɛna	sozerena		FALSE	5’		
numerals-mang1394-1-six-1	numerals-mang1394-1	Chan2019	six	6	tɛ́nɡwɛkana	tengwekana		FALSE	5"+1		
numerals-mang1394-1-six-2	numerals-mang1394-1	Chan2019	six	6	ɛ́tɛana	eteana		FALSE	6		
numerals-mang1394-1-seven-1	numerals-mang1394-1	Chan2019	seven	7	tónórwe	tonorwe		FALSE	5"'+2		
numerals-mang1394-1-seven-2	numerals-mang1394-1	Chan2019	seven	7	tónóru	tonoru		FALSE	5"'+2'		
numerals-mang1394-1-eight-1	numerals-mang1394-1	Chan2019	eight	8	bɔɡɨna	bogina		FALSE	8		
numerals-mang1394-1-nine-1	numerals-mang1394-1	Chan2019	nine	9	téndeléɡí	tendelegi		FALSE	9		
numerals-mang1394-1-ten-1	numerals-mang1394-1	Chan2019	ten	10	tɛ́ɛ́vhɛ́	teevhe		FALSE	10		
numerals-mang1394-1-eleven-1	numerals-mang1394-1	Chan2019	eleven	11	tɛ́ɛ́vhɛ (án)eɡí kana	teevheanegikana		FALSE	10+{LIG}1		
numerals-mang1394-1-twelve-1	numerals-mang1394-1	Chan2019	twelve	12	tɛ́ɛ́vhɛ (án)eɡí sóóndrwé	teevheanegisoondrwe		FALSE	10+{LIG}2		
numerals-mang1394-1-thirteen-1	numerals-mang1394-1	Chan2019	thirteen	13	tɛ́ɛ́vhɛ (án)eɡí sɔ́ta	teevheanegisota		FALSE	10+{LIG}3		
numerals-mang1394-1-fourteen-1	numerals-mang1394-1	Chan2019	fourteen	14	tɛ́ɛ́vhɛ (án)eɡí sɔ́sʉa	teevheanegisosua		FALSE	10+{LIG}4		
numerals-mang1394-1-fifteen-1	numerals-mang1394-1	Chan2019	fifteen	15	tɛ́ɛ́vhɛ (án)eɡí tɔ́zɛrɛna	teevheanegitozerena		FALSE	10+{LIG}5		
numerals-mang1394-1-sixteen-1	numerals-mang1394-1	Chan2019	sixteen	16	tɛ́ɛ́vhɛ (án)eɡí tɛ́nɡwɛkana	teevheanegitengwekana		FALSE	10+{LIG}5"+1		
numerals-mang1394-1-seventeen-1	numerals-mang1394-1	Chan2019	seventeen	17	tɛ́ɛ́vhɛ (án)eɡí tónórwe	teevheanegitonorwe		FALSE	10+{LIG}5'"+2		
numerals-mang1394-1-eighteen-1	numerals-mang1394-1	Chan2019	eighteen	18	tɛ́ɛ́vhɛ (án)eɡí bɔɡɨna	teevheanegibogina		FALSE	10+{LIG}8		
numerals-mang1394-1-nineteen-1	numerals-mang1394-1	Chan2019	nineteen	19	tɛ́ɛ́vhɛ (án)eɡí téndeléɡí	teevheanegitendelegi		FALSE	10+{LIG}9		
numerals-mang1394-1-twenty-1	numerals-mang1394-1	Chan2019	twenty	20	ɛtɛ́ɛ́vhɛ sóóndrwé	eteevhesoondrwe		FALSE	10·2		
numerals-mang1394-1-twentyone-1	numerals-mang1394-1	Chan2019	twentyone	21	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí kana	eteevhesoondrweanegikana		FALSE	(10·2)+{LIG}1		
numerals-mang1394-1-twentytwo-1	numerals-mang1394-1	Chan2019	twentytwo	22	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sóóndrwé	eteevhesoondrweanegisoondrwe		FALSE	(10·2)+{LIG}2		
numerals-mang1394-1-twentythree-1	numerals-mang1394-1	Chan2019	twentythree	23	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sɔ́ta	eteevhesoondrweanegisota		FALSE	(10·2)+{LIG}3		
numerals-mang1394-1-twentyfour-1	numerals-mang1394-1	Chan2019	twentyfour	24	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sɔ́sʉa	eteevhesoondrweanegisosua		FALSE	(10·2)+{LIG}4		
numerals-mang1394-1-twentyfive-1	numerals-mang1394-1	Chan2019	twentyfive	25	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tɔ́zɛrɛna	eteevhesoondrweanegitozerena		FALSE	(10·2)+{LIG}5		
numerals-mang1394-1-twentysix-1	numerals-mang1394-1	Chan2019	twentysix	26	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tɛ́nɡwɛkana	eteevhesoondrweanegitengwekana		FALSE	(10·2)+{LIG}5”+1		
numerals-mang1394-1-twentyseven-1	numerals-mang1394-1	Chan2019	twentyseven	27	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tónórwe	eteevhesoondrweanegitonorwe		FALSE	(10·2)+{LIG}5”'+2'		
numerals-mang1394-1-twentyeight-1	numerals-mang1394-1	Chan2019	twentyeight	28	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí bɔɡɨna	eteevhesoondrweanegibogina		FALSE	(10·2)+{LIG}8		
numerals-mang1394-1-twentynine-1	numerals-mang1394-1	Chan2019	twentynine	29	ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí téndeléɡí	eteevhesoondrweanegitendelegi		FALSE	(10·2)+{LIG}9		
numerals-mang1394-1-thirty-1	numerals-mang1394-1	Chan2019	thirty	30	ɛtɛ́ɛ́vhɛ sɔ́ta	eteevhesota		FALSE	10·3		
numerals-mang1394-1-forty-1	numerals-mang1394-1	Chan2019	forty	40	ɛtɛ́ɛ́vhɛ sɔ́sʉa	eteevhesosua		FALSE	10·4		
numerals-mang1394-1-fifty-1	numerals-mang1394-1	Chan2019	fifty	50	ɛtɛ́ɛ́vhɛ tɔ́zɛrɛna	eteevhetozerena		FALSE	10·5		
numerals-mang1394-1-sixty-1	numerals-mang1394-1	Chan2019	sixty	60	ɛtɛ́ɛ́vhɛ tɛ́nɡwɛkana	eteevhetengwekana		FALSE	10·(5’+1)		
numerals-mang1394-1-seventy-1	numerals-mang1394-1	Chan2019	seventy	70	ɛtɛ́ɛ́vhɛ tónórwe	eteevhetonorwe		FALSE	10·(5"’+2)		
numerals-mang1394-1-eighty-1	numerals-mang1394-1	Chan2019	eighty	80	ɛtɛ́ɛ́vhɛ bɔɡɨna	eteevhebogina		FALSE	10·8		
numerals-mang1394-1-ninety-1	numerals-mang1394-1	Chan2019	ninety	90	ɛtɛ́ɛ́vhɛ téndeléɡí	eteevhetendelegi		FALSE	10·9		
numerals-mang1394-1-hundred-1	numerals-mang1394-1	Chan2019	hundred	100	nɛ́kámá kana	nekamakana		FALSE	100·1		
numerals-mang1394-1-twohundred-1	numerals-mang1394-1	Chan2019	twohundred	200	ɛ́káma sóóndrwé	ekamasoondrwe		FALSE	100·2		
numerals-mang1394-1-thousand-1	numerals-mang1394-1	Chan2019	thousand	1000	nɛ́kútu kana	nekutukana		FALSE	1000·1		
numerals-mang1394-1-twothousand-1	numerals-mang1394-1	Chan2019	twothousand	2000	ɛ́kútu sóóndrwé	ekutusoondrwe		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-mang1398-1-one-1	numerals-mang1398-1	Chan2019	one	1	kárē	kare		FALSE	1		
numerals-mang1398-1-two-1	numerals-mang1398-1	Chan2019	two	2	jōó	joo		FALSE	2		
numerals-mang1398-1-three-1	numerals-mang1398-1	Chan2019	three	3	mɨ̀tə́	mita		FALSE	3		
numerals-mang1398-1-four-1	numerals-mang1398-1	Chan2019	four	4	sɔ́	so		FALSE	4		
numerals-mang1398-1-five-1	numerals-mang1398-1	Chan2019	five	5	mí	mi		FALSE	5		
numerals-mang1398-1-six-1	numerals-mang1398-1	Chan2019	six	6	mèhẽ́	mehe		FALSE	6	5+1’	
numerals-mang1398-1-seven-1	numerals-mang1398-1	Chan2019	seven	7	sīrí	siri		FALSE	7		
numerals-mang1398-1-eight-1	numerals-mang1398-1	Chan2019	eight	8	jī̄-nàɲ-jōó	jinanjoo	( 10 - 2 )	FALSE	10-{LIG}2		
numerals-mang1398-1-nine-1	numerals-mang1398-1	Chan2019	nine	9	jī̄-nàɲ-kárē	jinankare	( 10 - 1 )	FALSE	10-{LIG}1		
numerals-mang1398-1-ten-1	numerals-mang1398-1	Chan2019	ten	10	dɔ̀ɡɨ̀	dogi		FALSE	10		
numerals-mang1398-1-eleven-1	numerals-mang1398-1	Chan2019	eleven	11	dɔ̀ɡɨ̀-dé-kárē	dogidekare		FALSE	10+{LIG}1		
numerals-mang1398-1-twelve-1	numerals-mang1398-1	Chan2019	twelve	12	dɔ̀ɡɨ̀-dé-jōó	dogidejoo		FALSE	10+{LIG}2		
numerals-mang1398-1-thirteen-1	numerals-mang1398-1	Chan2019	thirteen	13	dɔ̀ɡɨ̀-dé-mɨ̀tə́	dogidemita		FALSE	10+{LIG}3		
numerals-mang1398-1-fourteen-1	numerals-mang1398-1	Chan2019	fourteen	14	dɔ̀ɡɨ̀-dé-sɔ́	dogideso		FALSE	10+{LIG}4		
numerals-mang1398-1-fifteen-1	numerals-mang1398-1	Chan2019	fifteen	15	dɔ̀ɡɨ̀-dé-mí	dogidemi		FALSE	10+{LIG}5		
numerals-mang1398-1-sixteen-1	numerals-mang1398-1	Chan2019	sixteen	16	dɔ̀ɡɨ̀-dé-mèhẽ́	dogidemehe		FALSE	10+{LIG}6		
numerals-mang1398-1-seventeen-1	numerals-mang1398-1	Chan2019	seventeen	17	dɔ̀ɡɨ̀-dé-sīrí	dogidesiri		FALSE	10+{LIG}7		
numerals-mang1398-1-eighteen-1	numerals-mang1398-1	Chan2019	eighteen	18	dɔ̀ɡɨ̀-dé-jī̄-nàɲ-jōó	dogidejinanjoo		FALSE	10+{LIG}10-{LIG}2		
