"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"555","numerals-ajab1235-1-twentyseven-1","numerals-ajab1235-1","Chan2019","twentyseven","27","(e)wivɔ̃adɾɛ","ewivoadre","","FALSE","{CL}20+7","EAT",NA,NA
"556","numerals-ajab1235-1-twentyeight-1","numerals-ajab1235-1","Chan2019","twentyeight","28","vetoleɡ͡bãmɛ","vetolegbame","( lit: two from thirty )","FALSE","{CL}20+8","EAT",NA,NA
"557","numerals-ajab1235-1-twentynine-1","numerals-ajab1235-1","Chan2019","twentynine","29","ɖekatoleɡ͡bãmɛ","dekatolegbame","(lit: one from thirty )","FALSE","{CL}20+9","EAT",NA,NA
"558","numerals-ajab1235-1-sixty-1","numerals-ajab1235-1","Chan2019","sixty","60","(e)káɦowi","ekahowi","( 40 + 20 )","FALSE","{CL}40+20","EAT","40+(2”·10)",NA
"559","numerals-ajab1235-1-sixty-2","numerals-ajab1235-1","Chan2019","sixty","60","katak͡pú","katakpu","","FALSE","40+20’","EAT",NA,NA
"560","numerals-ajab1235-1-seventy-1","numerals-ajab1235-1","Chan2019","seventy","70","(e)káɦowó","ekahowo","( 40 + 30)","FALSE","?","EAT",NA,"similar form as 60"
"561","numerals-ajab1235-1-ninety-1","numerals-ajab1235-1","Chan2019","ninety","90","(e)kavèɦowó","ekavehowo","( 40 x 2+ 10 )","FALSE","({CL}40·2)+10","EAT",NA,NA
"562","numerals-ajab1235-1-hundred-1","numerals-ajab1235-1","Chan2019","hundred","100","(e)kavèɦowi","ekavehowi","( 40 x 2+ 20 )","FALSE","({CL}40·2)+20","EAT",NA,NA
"563","numerals-ajab1235-1-thousand-1","numerals-ajab1235-1","Chan2019","thousand","1000","kawivɔ̃̀ atɔ̃́","kawivoato","","FALSE","","EAT",NA,NA
"564","numerals-ajab1235-1-thousand-2","numerals-ajab1235-1","Chan2019","thousand","1000","kotokũɖeka","kotokudeka","","FALSE","","EAT",NA,NA
"565","numerals-ajab1235-1-twothousand-1","numerals-ajab1235-1","Chan2019","twothousand","2000","kotokũve","kotokuve","","FALSE","","EAT",NA,NA
"566","numerals-ajab1235-1-eighteen-1","numerals-ajab1235-1","Chan2019","eighteen","18","wyí","wyi","","FALSE","?","EAT",NA,NA
"567","numerals-ajab1235-1-eighteen-2","numerals-ajab1235-1","Chan2019","eighteen","18","vetolewimɛ̃","vetolewime","( 20 - 2 )","FALSE","2-[-]20","EAT",NA,NA
"568","numerals-ajab1235-1-nineteen-1","numerals-ajab1235-1","Chan2019","nineteen","19","wyáɖékɛ","wyadeke","","FALSE","20’-1","EAT",NA,NA
"569","numerals-ajab1235-1-nineteen-2","numerals-ajab1235-1","Chan2019","nineteen","19","ɖekatolewimɛ̃","dekatolewime","( 20 - 1 )","FALSE","1-[-]20","EAT","1-[-](10·2’)",NA
"570","numerals-ajab1235-1-twenty-1","numerals-ajab1235-1","Chan2019","twenty","20","ewî","ewi","","FALSE","{PLU}20”","EAT",NA,"{PLU}10"
"571","numerals-ajab1235-1-twentyone-1","numerals-ajab1235-1","Chan2019","twentyone","21","(e)wivɔ̃̀ɖekà","ewivodeka","","FALSE","({CL}10·2)+1","EAT",NA,"{PLU}10+1"
"572","numerals-ajab1235-1-twentytwo-1","numerals-ajab1235-1","Chan2019","twentytwo","22","(e)wivɔ̃vè","ewivove","","FALSE","({CL}10·2)+2","EAT",NA,"{PLU}10+2"
"573","numerals-ajab1235-1-twentythree-1","numerals-ajab1235-1","Chan2019","twentythree","23","(e)wivɔ̃tɔ̃̂","ewivoto","","FALSE","({CL}10·2)+3","EAT",NA,NA
"574","numerals-ajab1235-1-twentyfour-1","numerals-ajab1235-1","Chan2019","twentyfour","24","(e)wivɔ̃nɛ̀","ewivone","","FALSE","({CL}10·2)+4","EAT",NA,NA
"575","numerals-ajab1235-1-twentyfive-1","numerals-ajab1235-1","Chan2019","twentyfive","25","(e)wivɔ̃̃atɔ̃","ewivoato","","FALSE","({CL}10·2)+5","EAT",NA,NA
"576","numerals-ajab1235-1-twentysix-1","numerals-ajab1235-1","Chan2019","twentysix","26","(e)wivɔ̃adɛ̃","ewivoade","","FALSE","({CL}10·2)+6","EAT",NA,NA
"577","numerals-ajab1235-1-twentyseven-1","numerals-ajab1235-1","Chan2019","twentyseven","27","(e)wivɔ̃adɾɛ","ewivoadre","","FALSE","({CL}10·2)+7","EAT",NA,NA
"578","numerals-ajab1235-1-twentyeight-1","numerals-ajab1235-1","Chan2019","twentyeight","28","vetoleɡ͡bãmɛ","vetolegbame","( lit: two from thirty )","FALSE","({CL}10·2)+8","EAT",NA,NA
"579","numerals-ajab1235-1-twentynine-1","numerals-ajab1235-1","Chan2019","twentynine","29","ɖekatoleɡ͡bãmɛ","dekatolegbame","(lit: one from thirty )","FALSE","({CL}10·2)+9","EAT",NA,NA
"580","numerals-ajab1235-1-sixty-1","numerals-ajab1235-1","Chan2019","sixty","60","(e)káɦowi","ekahowi","( 40 + 20 )","FALSE","{CL}40+20”’","EAT","40+(2”·10)",NA
"581","numerals-ajab1235-1-sixty-2","numerals-ajab1235-1","Chan2019","sixty","60","katak͡pú","katakpu","","FALSE","40+20””","EAT",NA,NA
"582","numerals-ajab1235-1-seventy-1","numerals-ajab1235-1","Chan2019","seventy","70","(e)káɦowó","ekahowo","( 40 + 30)","FALSE","?","EAT",NA,"same form as 50"
"583","numerals-ajab1235-1-ninety-1","numerals-ajab1235-1","Chan2019","ninety","90","(e)kavèɦowó","ekavehowo","( 40 x 2+ 10 )","FALSE","({CL}40·2)+10’","EAT",NA,NA
"584","numerals-ajab1235-1-hundred-1","numerals-ajab1235-1","Chan2019","hundred","100","(e)kavèɦowi","ekavehowi","( 40 x 2+ 20 )","FALSE","({CL}40·2)+20’","EAT",NA,NA
"585","numerals-ajab1235-1-thousand-1","numerals-ajab1235-1","Chan2019","thousand","1000","kawivɔ̃̀ atɔ̃́","kawivoato","","FALSE","({CL’}40+10)·5","EAT",NA,NA
"586","numerals-ajab1235-1-thousand-2","numerals-ajab1235-1","Chan2019","thousand","1000","kotokũɖeka","kotokudeka","","FALSE","1000·1","EAT",NA,NA
"587","numerals-ajab1235-1-twothousand-1","numerals-ajab1235-1","Chan2019","twothousand","2000","kotokũve","kotokuve","","FALSE","1000·2","EAT",NA,NA
"588","""akoo1248-1-20-1""","""akoo1248-1""",NA,"20",NA,"""móòbɛ̀""","""móòbɛ̀""",NA,NA,"""10’·2""""""","EAT","""10 · 2""",NA
"589","""akoo1248-1-20-1""","""akoo1248-1""",NA,"20",NA,"""móòbɛ̀""","""móòbɛ̀""",NA,NA,"""10’·2""""""","EAT","""10 · 2?""",NA
"590","""akoo1248-1-30-1""","""akoo1248-1""",NA,"30",NA,"""mô méláán""","""mô méláán""",NA,NA,"""10’·{·}3”""","EAT","""10 · 3""","""mô = 10?"""
"591","""akoo1248-1-30-1""","""akoo1248-1""",NA,"30",NA,"""mô méláán""","""mô méláán""",NA,NA,"""10'·{·}3""""""","EAT","""10 · 3""",NA
"592","numerals-akum1238-1-twentyone-1","numerals-akum1238-1","Chan2019","twentyone","21","ikam ka ájì","ikamkaaji","","FALSE","20+{LIG}1","EAT",NA,NA
"593","numerals-akum1238-1-thirty-1","numerals-akum1238-1","Chan2019","thirty","30","ikam ka ikùr","ikamkaikur","","FALSE","20+{LIG}10","EAT",NA,NA
"594","numerals-akum1238-1-fifty-1","numerals-akum1238-1","Chan2019","fifty","50","akam afã̀ ikùr","akamafaikur","","FALSE","(20·2)+{LIG}10","EAT",NA,NA
"595","numerals-akum1238-1-seventy-1","numerals-akum1238-1","Chan2019","seventy","70","akam ata ka ikùr","akamatakaikur","","FALSE","(20·3)+{LIG}10","EAT",NA,NA
"596","numerals-akum1238-1-ninety-1","numerals-akum1238-1","Chan2019","ninety","90","akam aɲì ka ikùr","akamanikaikur","","FALSE","(20·4)+{LIG}10","EAT",NA,NA
"597","numerals-anim1239-1-one-1","numerals-anim1239-1","Chan2019","one","1","bɛɹi","beri","","FALSE","1","EAT",NA,NA
"598","numerals-anim1239-1-two-1","numerals-anim1239-1","Chan2019","two","2","din","din","","FALSE","2","EAT",NA,NA
"599","numerals-anim1239-1-three-1","numerals-anim1239-1","Chan2019","three","3","tʰa","tha","","FALSE","3","EAT",NA,NA
"600","numerals-anim1239-1-four-1","numerals-anim1239-1","Chan2019","four","4","aɳe","ane","","FALSE","4","EAT",NA,NA
"601","numerals-anim1239-1-five-1","numerals-anim1239-1","Chan2019","five","5","atʰuŋ","athung","","FALSE","5","EAT",NA,NA
"602","numerals-anim1239-1-six-1","numerals-anim1239-1","Chan2019","six","6","akʰuɹuŋ","akhurung","","FALSE","6","EAT",NA,NA
"603","numerals-anim1239-1-seven-1","numerals-anim1239-1","Chan2019","seven","7","ɳotʰa","notha","","FALSE","7","EAT",NA,NA
"604","numerals-anim1239-1-eight-1","numerals-anim1239-1","Chan2019","eight","8","ɳoɳa","nona","","FALSE","8","EAT",NA,NA
"605","numerals-anim1239-1-nine-1","numerals-anim1239-1","Chan2019","nine","9","fʊɳe","fune","","FALSE","9","EAT",NA,NA
"606","numerals-anim1239-1-ten-1","numerals-anim1239-1","Chan2019","ten","10","tʰi","thi","","FALSE","10","EAT",NA,NA
"607","numerals-anim1239-1-eleven-1","numerals-anim1239-1","Chan2019","eleven","11","tʰisebɛɹi","thiseberi","","FALSE","10+{+}1","EAT",NA,NA
"608","numerals-anim1239-1-twelve-1","numerals-anim1239-1","Chan2019","twelve","12","tʰiseyi","thiseyi","","FALSE","10+{+}2","EAT",NA,NA
"609","numerals-anim1239-1-thirteen-1","numerals-anim1239-1","Chan2019","thirteen","13","tʰisetʰa","thisetha","","FALSE","10+{+}3","EAT",NA,NA
"610","numerals-anim1239-1-twenty-1","numerals-anim1239-1","Chan2019","twenty","20","trɛŋkɛŋ","trengkeng","","FALSE","20","EAT",NA,NA
"611","numerals-anim1239-1-thirty-1","numerals-anim1239-1","Chan2019","thirty","30","trɛŋkɛŋ","trengkeng","","FALSE","?","EAT",NA,"same form as thirty"
"612","numerals-anim1239-1-forty-1","numerals-anim1239-1","Chan2019","forty","40","trɛŋkɛŋ ayi","trengkengayi","( 20 x 2 )","FALSE","","EAT",NA,NA
"613","numerals-anim1239-1-fifty-1","numerals-anim1239-1","Chan2019","fifty","50","kɛɳi","keni","","FALSE","50","EAT",NA,NA
"614","numerals-anim1239-1-sixty-1","numerals-anim1239-1","Chan2019","sixty","60","kʊntʰa","kuntha","","FALSE","60","EAT",NA,NA
"615","numerals-anim1239-1-eighty-1","numerals-anim1239-1","Chan2019","eighty","80","kaɳe","kane","","FALSE","80","EAT",NA,NA
"616","numerals-anim1239-1-hundred-1","numerals-anim1239-1","Chan2019","hundred","100","sala","sala","","FALSE","100","EAT",NA,NA
"617","numerals-anuf1239-1-one-1","numerals-anuf1239-1","Chan2019","one","1","kũ","ku","","FALSE","1","EAT",NA,NA
"618","numerals-anuf1239-1-two-1","numerals-anuf1239-1","Chan2019","two","2","ɲ̀ɲɔ̀","nno","","FALSE","2","EAT",NA,NA
"619","numerals-anuf1239-1-three-1","numerals-anuf1239-1","Chan2019","three","3","ǹzã̀","nza","","FALSE","3","EAT",NA,NA
"620","numerals-anuf1239-1-four-1","numerals-anuf1239-1","Chan2019","four","4","ǹná","nna","","FALSE","4","EAT",NA,NA
"621","numerals-anuf1239-1-five-1","numerals-anuf1239-1","Chan2019","five","5","ǹnú","nnu","","FALSE","5","EAT",NA,NA
"622","numerals-anuf1239-1-six-1","numerals-anuf1239-1","Chan2019","six","6","ǹʒɛ̃́","nze","","FALSE","6","EAT",NA,NA
"623","numerals-anuf1239-1-seven-1","numerals-anuf1239-1","Chan2019","seven","7","ǹzô","nzo","","FALSE","7","EAT",NA,NA
"624","numerals-anuf1239-1-eight-1","numerals-anuf1239-1","Chan2019","eight","8","mɔ̀cᵘɛ́","mocue","","FALSE","8","EAT",NA,NA
"625","numerals-anuf1239-1-nine-1","numerals-anuf1239-1","Chan2019","nine","9","ŋ̀ɡɔ̀ná","nggona","","FALSE","9","EAT",NA,NA
"626","numerals-anuf1239-1-ten-1","numerals-anuf1239-1","Chan2019","ten","10","búɾú","buru","","FALSE","10","EAT",NA,NA
"627","numerals-anuf1239-1-eleven-1","numerals-anuf1239-1","Chan2019","eleven","11","búɾú ní kũ̀","buruniku","","FALSE","10+[+]1","EAT",NA,NA
"628","numerals-anuf1239-1-twelve-1","numerals-anuf1239-1","Chan2019","twelve","12","búɾú ní ɲ́ɲɔ̀","buruninno","","FALSE","10+[+]2","EAT",NA,NA
"629","numerals-anuf1239-1-thirteen-1","numerals-anuf1239-1","Chan2019","thirteen","13","búɾú ní ńzã̀","buruninza","","FALSE","10+[+]3","EAT",NA,NA
"630","numerals-anuf1239-1-fourteen-1","numerals-anuf1239-1","Chan2019","fourteen","14","búɾú ní ńꜜná","buruninna","","FALSE","10+[+]4","EAT",NA,NA
"631","numerals-anuf1239-1-fifteen-1","numerals-anuf1239-1","Chan2019","fifteen","15","búɾú ní ńꜜnú","buruninnu","","FALSE","10+[+]5","EAT",NA,NA
"632","numerals-anuf1239-1-sixteen-1","numerals-anuf1239-1","Chan2019","sixteen","16","búɾú ní ńꜜʒɛ̃́","buruninze","","FALSE","10+[+]6","EAT",NA,NA
"633","numerals-anuf1239-1-seventeen-1","numerals-anuf1239-1","Chan2019","seventeen","17","búɾú ní ńꜜzô","buruninzo","","FALSE","10+[+]7","EAT",NA,NA
"634","numerals-anuf1239-1-eighteen-1","numerals-anuf1239-1","Chan2019","eighteen","18","búɾú ní mɔ̀cᵘɛ́","burunimocue","","FALSE","10+[+]8","EAT",NA,NA
"635","numerals-anuf1239-1-nineteen-1","numerals-anuf1239-1","Chan2019","nineteen","19","búɾú ní ŋ́ɡɔ̀ná","buruninggona","","FALSE","10+[+]9","EAT",NA,NA
"636","numerals-anuf1239-1-twenty-1","numerals-anuf1239-1","Chan2019","twenty","20","àbùɾáɲɔ̂","aburano","","FALSE","{CL}10·{CL'}2","EAT",NA,NA
"637","numerals-anuf1239-1-twentyone-1","numerals-anuf1239-1","Chan2019","twentyone","21","àbùɾáɲɔ́ ní kũ","aburanoniku","","FALSE","({CL}10·{CL'}2)+[+]1","EAT",NA,NA
"638","numerals-anuf1239-1-twentytwo-1","numerals-anuf1239-1","Chan2019","twentytwo","22","àbùɾáɲɔ́ nì ɲ̀ɲɔ̀","aburanoninno","","FALSE","({CL}10·{CL'}2)+[+]2","EAT",NA,NA
"639","numerals-anuf1239-1-twentythree-1","numerals-anuf1239-1","Chan2019","twentythree","23","àbùɾáɲɔ́ nì ǹzã̀","aburanoninza","","FALSE","({CL}10·{CL'}2)+[+]3","EAT",NA,NA
"640","numerals-anuf1239-1-twentyfour-1","numerals-anuf1239-1","Chan2019","twentyfour","24","àbùɾáɲɔ́ nì ǹná","aburanoninna","","FALSE","({CL}10·{CL'}2)+[+]4","EAT",NA,NA
"641","numerals-anuf1239-1-twentyfive-1","numerals-anuf1239-1","Chan2019","twentyfive","25","àbùɾáɲɔ́ nì ǹnú","aburanoninnu","","FALSE","({CL'}10·{CL'}2)+[+]5","EAT",NA,NA
"642","numerals-anuf1239-1-twentysix-1","numerals-anuf1239-1","Chan2019","twentysix","26","àbùɾáɲɔ́ nì ǹʒɛ̃́","aburanoninze","","FALSE","({CL}10·{CL'}2)+[+]6","EAT",NA,NA
"643","numerals-anuf1239-1-twentyseven-1","numerals-anuf1239-1","Chan2019","twentyseven","27","àbùɾáɲɔ́ nì ǹzô","aburanoninzo","","FALSE","({CL}10·{CL'}2)+[+]7","EAT",NA,NA
"644","numerals-anuf1239-1-twentyeight-1","numerals-anuf1239-1","Chan2019","twentyeight","28","àbùɾáɲɔ́ nì mɔ̀cᵘɛ́","aburanonimocue","","FALSE","({CL}10·{CL'}2)+[+]8","EAT",NA,NA
"645","numerals-anuf1239-1-twentynine-1","numerals-anuf1239-1","Chan2019","twentynine","29","àbùɾáɲɔ́ nì ŋ́ɡɔ̀ná","aburanoninggona","","FALSE","({CL}10·{CL'}2)+[+]9","EAT",NA,NA
"646","numerals-anuf1239-1-thirty-1","numerals-anuf1239-1","Chan2019","thirty","30","àbùɾásã̀","aburasa","","FALSE","{CL}10·{CL'}3","EAT",NA,NA
"647","numerals-anuf1239-1-forty-1","numerals-anuf1239-1","Chan2019","forty","40","àbùɾáꜜná","aburana","","FALSE","{CL}10·{CL'}4","EAT",NA,NA
"648","numerals-anuf1239-1-fifty-1","numerals-anuf1239-1","Chan2019","fifty","50","àbùɾúꜜnú","aburunu","","FALSE","{CL}10·5","EAT",NA,NA
"649","numerals-anuf1239-1-sixty-1","numerals-anuf1239-1","Chan2019","sixty","60","àbùɾáꜜʃɛ̃́","aburase","","FALSE","{CL}10·{CL}6","EAT",NA,NA
"650","numerals-anuf1239-1-seventy-1","numerals-anuf1239-1","Chan2019","seventy","70","àbùɾáꜜsô","aburaso","","FALSE","{CL}10·{CL}7","EAT",NA,NA
"651","numerals-anuf1239-1-eighty-1","numerals-anuf1239-1","Chan2019","eighty","80","àbùɾámɔ̀cᵘɛ́","aburamocue","","FALSE","{CL}10·8","EAT",NA,NA
"652","numerals-anuf1239-1-ninety-1","numerals-anuf1239-1","Chan2019","ninety","90","àbùɾáŋ́ɡɔ̀ná","aburanggona","","FALSE","{CL}10·9","EAT",NA,NA
"653","numerals-anuf1239-1-twohundred-1","numerals-anuf1239-1","Chan2019","twohundred","200","jàá ɲ́ɲɔ̀","jaanno","","FALSE","100·2","EAT",NA,NA
"654","numerals-anuf1239-1-thousand-1","numerals-anuf1239-1","Chan2019","thousand","1000","àk͡pìí","akpii","","FALSE","1000","EAT",NA,NA
"655","numerals-anuf1239-1-twothousand-1","numerals-anuf1239-1","Chan2019","twothousand","2000","àk͡pɪ̌í ɲ́ɲɔ̀","akpiinno","","FALSE","1000·2","EAT",NA,NA
"656","asut1235-1-2-1","asut1235-1",NA,"2",NA,"mbiri","mbiri",NA,NA,"2","EAT",NA,NA
"657","asut1235-1-2-1","asut1235-1",NA,"2",NA,"mbiri","mbiri",NA,NA,"3","EAT",NA,NA
"658","asut1235-1-28-1","asut1235-1",NA,"28",NA,"makumi meri na mnane","makumi meri na mnane",NA,NA,"(10·2)+{and}7","EAT",NA,NA
"659","asut1235-1-28-1","asut1235-1",NA,"28",NA,"makumi meri na mnane","makumi meri na mnane",NA,NA,"(10·2)+{and}8","EAT",NA,NA
"660","numerals-baba1266-1-twelve-1","numerals-baba1266-1","Chan2019","twelve","12","ǹdʒùsə̀ bò","ndzusabo","","FALSE","{LIG}[10]+{LIG'}2","EAT",NA,NA
"661","numerals-baba1266-1-thirteen-1","numerals-baba1266-1","Chan2019","thirteen","13","ǹdʒùsə̀ táʔ","ndzusata","","FALSE","{LIG}[10]+{LIG'}3","EAT",NA,NA
"662","numerals-baba1266-1-fourteen-1","numerals-baba1266-1","Chan2019","fourteen","14","ǹdʒùsə̀ kàʔ","ndzusaka","","FALSE","{LIG}[10]+{LIG'}4","EAT",NA,NA
"663","numerals-baba1266-1-fifteen-1","numerals-baba1266-1","Chan2019","fifteen","15","ǹdʒùsə̀ tàn","ndzusatan","","FALSE","{LIG}[10]+{LIG'}5","EAT",NA,NA
"664","numerals-baba1266-1-sixteen-1","numerals-baba1266-1","Chan2019","sixteen","16","ǹdʒùsə̀ ńtʉ́fə́","ndzusantufa","","FALSE","{LIG}[10]+{LIG'}6","EAT",NA,NA
"665","numerals-baba1266-1-seventeen-1","numerals-baba1266-1","Chan2019","seventeen","17","ǹdʒùsə̀ sómbô","ndzusasombo","","FALSE","{LIG}[10]+{LIG'}7","EAT",NA,NA
"666","numerals-baba1266-1-eighteen-1","numerals-baba1266-1","Chan2019","eighteen","18","ǹdʒùsə̀ fwómə́","ndzusafwoma","","FALSE","{LIG}[10]+{LIG'}8","EAT",NA,NA
"667",NA,"""",NA,NA,NA,"","",NA,NA,"","EAT",NA,NA
"668","numerals-bala1301-1-sixteen-1","numerals-bala1301-1","Chan2019","sixteen","16","t͡ʃɪːfmɛn kə kt͡ʃɪf kə fhdon","tsifmenkaktsifkafhdon","","FALSE","(5·2’)+{LIG}5+{and}1","EAT",NA,NA
"669","numerals-bala1301-1-seventeen-1","numerals-bala1301-1","Chan2019","seventeen","17","t͡ʃɪːfmɛn kə kt͡ʃɪf kə ksibm","tsifmenkaktsifkaksibm","","FALSE","(5·2’)+{LIG}5+{and}2","EAT",NA,NA
"670","numerals-bala1301-1-eighteen-1","numerals-bala1301-1","Chan2019","eighteen","18","t͡ʃɪːfmɛn kə kt͡ʃɪf kə khobm","tsifmenkaktsifkakhobm","","FALSE","(5·2’)+{LIG}5+{and}3","EAT",NA,NA
"671","numerals-bala1301-1-nineteen-1","numerals-bala1301-1","Chan2019","nineteen","19","t͡ʃɪːfmɛn kə kt͡ʃɪf kə ktalhi","tsifmenkaktsifkaktalhi","","FALSE","(5·2’)+{LIG}5+{and}4","EAT",NA,NA
"672","numerals-bala1302-1-eight-1","numerals-bala1302-1","Chan2019","eight","8","taataala","taataala","( 2 x 4 ) ?","FALSE","8","EAT",NA,NA
"673","numerals-bala1302-1-thirty-1","numerals-bala1302-1","Chan2019","thirty","30","njímmin nhabí","njimminnhabi","","FALSE","10·3","EAT",NA,NA
"674","numerals-bala1302-1-forty-1","numerals-bala1302-1","Chan2019","forty","40","njímmin ntahla","njimminntahla","","FALSE","10·4","EAT",NA,NA
"675","numerals-bala1302-1-fifty-1","numerals-bala1302-1","Chan2019","fifty","50","njímmin njíif","njimminnjiif","","FALSE","10·5","EAT",NA,NA
"676","numerals-bala1302-1-sixty-1","numerals-bala1302-1","Chan2019","sixty","60","njímmin faaj","njimminfaaj","","FALSE","10·6","EAT",NA,NA
"677","numerals-bala1302-1-seventy-1","numerals-bala1302-1","Chan2019","seventy","70","njímmin faajinɡooda","njimminfaajingooda","","FALSE","10·(6+1)","EAT",NA,NA
"678","numerals-bala1302-1-eighty-1","numerals-bala1302-1","Chan2019","eighty","80","njímmin ntaataala","njimminntaataala","","FALSE","10·8","EAT",NA,NA
"679","numerals-bala1302-1-ninety-1","numerals-bala1302-1","Chan2019","ninety","90","njímmin njíntahla","njimminnjintahla","","FALSE","10·(5’+4)","EAT",NA,NA
"680","numerals-bamb1266-1-eleven-1","numerals-bamb1266-1","Chan2019","eleven","11","(nɨ̀ɣám) ntʃù mɔ̀ʔɔ̀","nigamntsumoo",NA,"FALSE","{CL}10+{and}1","EAT",NA,NA
"681","numerals-bamb1266-1-twelve-1","numerals-bamb1266-1","Chan2019","twelve","12","(nɨ̀ɣám) ntʃù bə̀ɡə̀","nigamntsubaga",NA,"FALSE","{CL}10+{and}2","EAT",NA,NA
"682","numerals-bamb1266-1-thirteen-1","numerals-bamb1266-1","Chan2019","thirteen","13","(nɨ̀ɣám) ntʃù tyè","nigamntsutye",NA,"FALSE","{CL}10+{and}3","EAT",NA,NA
"683","numerals-bamb1266-1-fourteen-1","numerals-bamb1266-1","Chan2019","fourteen","14","(nɨ̀ɣám) ntʃù kyà tɔ̀ɔ̀","nigamntsukyatoo",NA,"FALSE","{CL}10+{and}4","EAT",NA,NA
"684","numerals-bamb1266-1-fifteen-1","numerals-bamb1266-1","Chan2019","fifteen","15","(nɨ̀ɣám) ntʃù tɔ̀ɔ̀","nigamntsutoo",NA,"FALSE","{CL}10+{and}5","EAT",NA,NA
"685","numerals-bamb1266-1-sixteen-1","numerals-bamb1266-1","Chan2019","sixteen","16","(nɨ̀ɣám) ntʃù ntúú","nigamntsuntuu",NA,"FALSE","{CL}10+{and}6","EAT",NA,NA
"686","numerals-bamb1266-1-seventeen-1","numerals-bamb1266-1","Chan2019","seventeen","17","(nɨ̀ɣám) ntʃù ʃàmbà","nigamntsusamba",NA,"FALSE","{CL}10+{and}7","EAT",NA,NA
"687","numerals-bamb1266-1-eighteen-1","numerals-bamb1266-1","Chan2019","eighteen","18","(nɨ̀ɣám) ntʃù nɨ̀fɔ̀ɔ̀","nigamntsunifoo",NA,"FALSE","{CL}10+{and}8","EAT",NA,NA
"688","numerals-bamb1266-1-nineteen-1","numerals-bamb1266-1","Chan2019","nineteen","19","(nɨ̀ɣám) ntʃù nɨ̀bɛ̀ʔɛ̀","nigamntsunibee",NA,"FALSE","{CL}10+{and}9","EAT",NA,NA
"689",""," x = 5?""",NA,NA,NA,"","",NA,NA,"","EAT",NA,NA
"690","numerals-bebe1250-1-eleven-1","numerals-bebe1250-1","Chan2019","eleven","11","jufi ⁿtʃɔ.mʷɛ̂","jufintsomwe","","FALSE","10+{and}1","EAT",NA,NA
"691","numerals-bebe1250-1-twelve-1","numerals-bebe1250-1","Chan2019","twelve","12","jufi ⁿtʃɔ.bifʷé","jufintsobifwe","","FALSE","10+{and}2","EAT",NA,NA
"692","numerals-bebe1250-1-thirteen-1","numerals-bebe1250-1","Chan2019","thirteen","13","jufi ⁿtʃɔ.bitɔ","jufintsobito","","FALSE","10+{and}3","EAT",NA,NA
"693","numerals-bebe1250-1-fourteen-1","numerals-bebe1250-1","Chan2019","fourteen","14","jufi ⁿtʃɔ.binwà","jufintsobinwa","","FALSE","10+{and}4","EAT",NA,NA
"694","numerals-bebe1250-1-fifteen-1","numerals-bebe1250-1","Chan2019","fifteen","15","jufi ⁿtʃɔ.bitîŋ","jufintsobiting","","FALSE","10+{and}5","EAT",NA,NA
"695","numerals-bebe1250-1-sixteen-1","numerals-bebe1250-1","Chan2019","sixteen","16","jufi ⁿtʃɔ.buɬɔ","jufintsobulo","","FALSE","10+{and}6","EAT",NA,NA
"696","numerals-bebe1250-1-seventeen-1","numerals-bebe1250-1","Chan2019","seventeen","17","jufi ⁿtʃɔ.fùmáɲàŋ","jufintsofumanang","","FALSE","10+{and}{LIG}[1]-8","EAT",NA,NA
"697","numerals-bebe1250-1-eighteen-1","numerals-bebe1250-1","Chan2019","eighteen","18","jufi ⁿtʃɔ.ɲàŋ","jufintsonang","","FALSE","10+{and}8","EAT",NA,NA
"698","numerals-bebe1250-1-nineteen-1","numerals-bebe1250-1","Chan2019","nineteen","19","jufi ⁿtʃɔ.fùmájufi","jufintsofumajufi","","FALSE","10+{and}{LIG}[1]-10","EAT",NA,NA
"699","bekw1242-1-2-1","bekw1242-1",NA,"2",NA,"e-ɓá","e-ɓá",NA,NA,"{CL}2","EAT",NA,"() - source comments"
"700","bekw1242-1-2-1","bekw1242-1",NA,"2",NA,"e-ɓá","e-ɓá",NA,NA,"{CL}2","EAT",NA,NA
"701","bekw1242-1-21-1","bekw1242-1",NA,"21",NA,"mɛkǎm-mɛmba-nɛ-wát","mɛkǎm-mɛmba-nɛ-wát",NA,NA,"({PLU}10·{PLU}2)+{and}1","EAT",NA,NA
"702","bekw1242-1-21-1","bekw1242-1",NA,"21",NA,"mɛkǎm-mɛmba-nɛ-wát","mɛkǎm-mɛmba-nɛ-wát",NA,NA,"({PLU}10·{PLU}2)+{and}2","EAT",NA,NA
"703","""bera1259-1-11-1""","""bera1259-1""",NA,"11",NA,"""ᵑɡaᵑɡi na motí orː kóomi na ᵑɡíliní""","""ᵑɡaᵑɡi na motí orː kóomi na ᵑɡíliní""",NA,NA,"""10’+{+}1""","EAT",NA,NA
"704","""bera1259-1-11-1""","""bera1259-1""",NA,"11",NA,"""ᵑɡaᵑɡi na motí orː kóomi na ᵑɡíliní""","""ᵑɡaᵑɡi na motí orː kóomi na ᵑɡíliní""",NA,NA,"""10+{+}1’""","EAT",NA,NA
